day,location,temperature
2019-05-23,rkm444,
2019-05-23,rkm450,13.017000000000001
2019-05-23,rkm440,
2019-05-23,rkm485,11.118
2019-05-24,rkm444,
2019-05-24,rkm440,
2019-05-24,rkm479,11.495
2019-05-24,rkm483,11.277000000000001
2019-05-24,rkm470,11.985999999999999
2019-05-24,rkm450,13.075999999999999
2019-05-24,rkm485,11.168
2019-05-25,rkm483,11.118
2019-05-25,rkm450,13.244000000000002
2019-05-25,rkm479,11.376
2019-05-25,rkm470,11.956
2019-05-25,rkm485,10.99
2019-05-25,rkm444,
2019-05-25,rkm440,
2019-05-26,rkm485,10.485999999999999
2019-05-26,rkm440,
2019-05-26,rkm479,10.761
2019-05-26,rkm483,10.577
2019-05-26,rkm470,11.175
2019-05-26,rkm444,
2019-05-26,rkm450,12.093
2019-05-27,rkm483,10.414000000000001
2019-05-27,rkm485,10.312000000000001
2019-05-27,rkm470,11.081
2019-05-27,rkm479,10.619000000000002
2019-05-27,rkm440,
2019-05-27,rkm444,
2019-05-27,rkm450,12.106
2019-05-28,rkm470,11.254000000000001
2019-05-28,rkm444,
2019-05-28,rkm483,10.552
2019-05-28,rkm440,
2019-05-28,rkm450,12.333
2019-05-28,rkm479,10.767999999999999
2019-05-28,rkm485,10.444
2019-05-29,rkm470,11.53
2019-05-29,rkm440,
2019-05-29,rkm479,11.020999999999999
2019-05-29,rkm483,10.795
2019-05-29,rkm444,
2019-05-29,rkm485,10.682
2019-05-29,rkm450,12.66
2019-05-30,rkm485,10.675
2019-05-30,rkm470,11.129000000000001
2019-05-30,rkm440,
2019-05-30,rkm444,
2019-05-30,rkm479,10.856
2019-05-30,rkm483,10.735
2019-05-30,rkm450,11.734000000000002
2019-05-31,rkm479,11.042
2019-05-31,rkm450,12.045
2019-05-31,rkm483,10.904000000000002
2019-05-31,rkm440,
2019-05-31,rkm485,10.835
2019-05-31,rkm470,11.354000000000001
2019-05-31,rkm444,
2019-06-01,rkm479,11.082
2019-06-01,rkm470,11.453
2019-06-01,rkm485,10.835
2019-06-01,rkm440,
2019-06-01,rkm450,12.276
2019-06-01,rkm444,
2019-06-01,rkm483,10.917
2019-06-02,rkm470,11.540999999999999
2019-06-02,rkm440,
2019-06-02,rkm485,10.950999999999999
2019-06-02,rkm450,12.327
2019-06-02,rkm479,11.187000000000001
2019-06-02,rkm444,
2019-06-02,rkm483,11.029000000000002
2019-06-03,rkm470,11.567
2019-06-03,rkm483,11.077
2019-06-03,rkm479,11.228
2019-06-03,rkm485,11.002
2019-06-03,rkm440,
2019-06-03,rkm450,12.32
2019-06-03,rkm444,
2019-06-04,rkm479,11.318
2019-06-04,rkm483,11.158
2019-06-04,rkm485,11.078
2019-06-04,rkm440,
2019-06-04,rkm450,12.478
2019-06-04,rkm444,
2019-06-04,rkm470,11.677999999999999
2019-06-05,rkm470,11.703
2019-06-05,rkm479,11.333
2019-06-05,rkm450,12.524000000000001
2019-06-05,rkm440,
2019-06-05,rkm485,11.087
2019-06-05,rkm483,11.169
2019-06-05,rkm444,
2019-06-06,rkm483,11.149000000000001
2019-06-06,rkm450,12.174000000000001
2019-06-06,rkm440,
2019-06-06,rkm479,11.273
2019-06-06,rkm470,11.552999999999999
2019-06-06,rkm485,11.087
2019-06-06,rkm444,
2019-06-07,rkm440,
2019-06-07,rkm483,11.017999999999999
2019-06-07,rkm470,11.368
2019-06-07,rkm444,
2019-06-07,rkm485,10.965
2019-06-07,rkm479,11.126
2019-06-07,rkm450,11.905
2019-06-08,rkm444,
2019-06-08,rkm470,11.418
2019-06-08,rkm483,11.052999999999999
2019-06-08,rkm485,10.997
2019-06-08,rkm450,11.979000000000001
2019-06-08,rkm479,11.165
2019-06-08,rkm440,
2019-06-09,rkm483,11.045
2019-06-09,rkm450,12.187000000000001
2019-06-09,rkm470,11.495
2019-06-09,rkm479,11.183
2019-06-09,rkm444,
2019-06-09,rkm485,10.975999999999999
2019-06-09,rkm440,
2019-06-10,rkm470,11.555
2019-06-10,rkm483,11.120999999999999
2019-06-10,rkm440,
2019-06-10,rkm444,
2019-06-10,rkm450,12.220999999999998
2019-06-10,rkm485,11.055
2019-06-10,rkm479,11.254000000000001
2019-06-11,rkm440,
2019-06-11,rkm450,12.489
2019-06-11,rkm485,11.064
2019-06-11,rkm470,11.675
2019-06-11,rkm444,
2019-06-11,rkm479,11.308
2019-06-11,rkm483,11.145
2019-06-12,rkm485,11.125
2019-06-12,rkm450,12.3
2019-06-12,rkm444,
2019-06-12,rkm470,11.629000000000001
2019-06-12,rkm483,11.192
2019-06-12,rkm440,
2019-06-12,rkm479,11.325999999999999
2019-06-13,rkm479,11.390999999999998
2019-06-13,rkm485,11.115
2019-06-13,rkm470,11.805
2019-06-13,rkm483,11.207
2019-06-13,rkm450,12.725
2019-06-13,rkm440,
2019-06-13,rkm444,
2019-06-14,rkm479,11.427999999999999
2019-06-14,rkm485,11.122
2019-06-14,rkm450,12.909
2019-06-14,rkm440,
2019-06-14,rkm483,11.224
2019-06-14,rkm470,11.888
2019-06-14,rkm444,
2019-06-15,rkm483,11.1
2019-06-15,rkm450,12.607000000000001
2019-06-15,rkm444,
2019-06-15,rkm485,11.009
2019-06-15,rkm470,11.694
2019-06-15,rkm440,
2019-06-15,rkm479,11.283
2019-06-16,rkm483,11.112
2019-06-16,rkm450,12.665
2019-06-16,rkm444,
2019-06-16,rkm485,11.017999999999999
2019-06-16,rkm470,11.724
2019-06-16,rkm479,11.3
2019-06-16,rkm440,
2019-06-17,rkm479,11.118
2019-06-17,rkm470,11.662
2019-06-17,rkm440,
2019-06-17,rkm483,10.876
2019-06-17,rkm450,12.87
2019-06-17,rkm444,
2019-06-17,rkm485,10.755999999999998
2019-06-18,rkm470,11.543
2019-06-18,rkm444,
2019-06-18,rkm440,
2019-06-18,rkm479,11.044
2019-06-18,rkm483,10.822000000000001
2019-06-18,rkm485,10.712
2019-06-18,rkm450,12.65
2019-06-19,rkm479,11.002
2019-06-19,rkm440,
2019-06-19,rkm450,12.5
2019-06-19,rkm470,11.467
2019-06-19,rkm483,10.795
2019-06-19,rkm485,10.692
2019-06-19,rkm444,
2019-06-20,rkm470,11.350999999999999
2019-06-20,rkm479,10.923
2019-06-20,rkm450,12.300999999999998
2019-06-20,rkm483,10.732999999999999
2019-06-20,rkm440,
2019-06-20,rkm485,10.638
2019-06-20,rkm444,
2019-06-21,rkm450,12.122
2019-06-21,rkm444,
2019-06-21,rkm479,10.914000000000001
2019-06-21,rkm470,11.289000000000001
2019-06-21,rkm483,10.747
2019-06-21,rkm485,10.664000000000001
2019-06-21,rkm440,
2019-06-22,rkm479,11.065
2019-06-22,rkm444,
2019-06-22,rkm470,11.497
2019-06-22,rkm483,10.873
2019-06-22,rkm450,12.457
2019-06-22,rkm485,10.777000000000001
2019-06-22,rkm440,
2019-06-23,rkm440,
2019-06-23,rkm483,10.932
2019-06-23,rkm444,
2019-06-23,rkm450,12.578
2019-06-23,rkm485,10.833
2019-06-23,rkm470,11.581
2019-06-23,rkm479,11.132
2019-06-24,rkm485,10.935
2019-06-24,rkm483,11.022
2019-06-24,rkm479,11.197000000000001
2019-06-24,rkm450,12.463
2019-06-24,rkm444,
2019-06-24,rkm440,
2019-06-24,rkm470,11.59
2019-06-25,rkm479,11.133
2019-06-25,rkm440,
2019-06-25,rkm483,10.969000000000001
2019-06-25,rkm450,12.32
2019-06-25,rkm470,11.502
2019-06-25,rkm444,
2019-06-25,rkm485,10.888
2019-06-26,rkm483,10.878
2019-06-26,rkm479,11.011
2019-06-26,rkm444,
2019-06-26,rkm485,10.812000000000001
2019-06-26,rkm450,11.978
2019-06-26,rkm470,11.312000000000001
2019-06-26,rkm440,
2019-06-27,rkm479,11.091
2019-06-27,rkm450,12.33
2019-06-27,rkm470,11.475999999999999
2019-06-27,rkm485,10.835
2019-06-27,rkm483,10.92
2019-06-27,rkm444,
2019-06-27,rkm440,
2019-06-28,rkm440,
2019-06-28,rkm479,11.356
2019-06-28,rkm444,
2019-06-28,rkm483,11.2
2019-06-28,rkm485,11.122
2019-06-28,rkm470,11.708
2019-06-28,rkm450,12.489
2019-06-29,rkm485,10.902000000000001
2019-06-29,rkm444,
2019-06-29,rkm483,10.99
2019-06-29,rkm479,11.168
2019-06-29,rkm470,11.567
2019-06-29,rkm450,12.453
2019-06-29,rkm440,
2019-06-30,rkm483,11.05
2019-06-30,rkm479,11.213
2019-06-30,rkm485,10.969000000000001
2019-06-30,rkm440,
2019-06-30,rkm470,11.581
2019-06-30,rkm444,
2019-06-30,rkm450,12.397
2019-07-01,rkm440,
2019-07-01,rkm444,
2019-07-01,rkm479,11.241
2019-07-01,rkm470,11.600999999999999
2019-07-01,rkm485,11.002
2019-07-01,rkm483,11.081
2019-07-01,rkm450,12.399000000000001
2019-07-02,rkm444,
2019-07-02,rkm485,10.972000000000001
2019-07-02,rkm440,
2019-07-02,rkm479,11.243
2019-07-02,rkm450,12.554
2019-07-02,rkm470,11.65
2019-07-02,rkm483,11.062000000000001
2019-07-03,rkm444,
2019-07-03,rkm485,11.092
2019-07-03,rkm450,12.508
2019-07-03,rkm440,
2019-07-03,rkm479,11.334000000000001
2019-07-03,rkm470,11.699000000000002
2019-07-03,rkm483,11.172
2019-07-04,rkm479,11.3
2019-07-04,rkm483,11.18
2019-07-04,rkm450,12.174000000000001
2019-07-04,rkm440,
2019-07-04,rkm485,11.12
2019-07-04,rkm444,
2019-07-04,rkm470,11.572000000000001
2019-07-05,rkm450,13.448
2019-07-05,rkm440,
2019-07-05,rkm444,
2019-07-05,rkm470,12.138
2019-07-05,rkm483,11.286
2019-07-05,rkm479,11.548
2019-07-05,rkm485,11.155
2019-07-06,rkm450,13.331
2019-07-06,rkm440,
2019-07-06,rkm479,11.537
2019-07-06,rkm485,11.165999999999999
2019-07-06,rkm470,12.094000000000001
2019-07-06,rkm444,
2019-07-06,rkm483,11.289000000000001
2019-07-07,rkm479,11.607999999999999
2019-07-07,rkm470,12.151
2019-07-07,rkm440,
2019-07-07,rkm444,
2019-07-07,rkm450,13.356
2019-07-07,rkm485,11.247
2019-07-07,rkm483,11.367
2019-07-08,rkm479,11.682
2019-07-08,rkm470,12.196
2019-07-08,rkm483,11.454
2019-07-08,rkm444,
2019-07-08,rkm485,11.34
2019-07-08,rkm450,13.337
2019-07-08,rkm440,
2019-07-09,rkm479,11.364
2019-07-09,rkm470,11.8
2019-07-09,rkm450,12.767999999999999
2019-07-09,rkm485,11.074000000000002
2019-07-09,rkm444,
2019-07-09,rkm440,
2019-07-09,rkm483,11.17
2019-07-10,rkm485,11.064
2019-07-10,rkm440,
2019-07-10,rkm479,11.294
2019-07-10,rkm450,12.41
2019-07-10,rkm470,11.640999999999998
2019-07-10,rkm483,11.14
2019-07-10,rkm444,
2019-07-11,rkm450,13.228
2019-07-11,rkm440,
2019-07-11,rkm444,
2019-07-11,rkm479,11.376
2019-07-11,rkm485,10.993
2019-07-11,rkm483,11.12
2019-07-11,rkm470,11.950999999999999
2019-07-12,rkm450,12.468
2019-07-12,rkm440,
2019-07-12,rkm485,11.145
2019-07-12,rkm444,
2019-07-12,rkm479,11.370999999999999
2019-07-12,rkm483,11.22
2019-07-12,rkm470,11.712
2019-07-13,rkm444,
2019-07-13,rkm440,
2019-07-13,rkm450,12.679
2019-07-13,rkm485,11.21
2019-07-13,rkm479,11.462
2019-07-13,rkm483,11.294
2019-07-13,rkm470,11.84
2019-07-14,rkm440,
2019-07-14,rkm470,11.842
2019-07-14,rkm485,11.187000000000001
2019-07-14,rkm479,11.449000000000002
2019-07-14,rkm450,12.715
2019-07-14,rkm444,
2019-07-14,rkm483,11.274000000000001
2019-07-15,rkm450,12.615
2019-07-15,rkm444,
2019-07-15,rkm440,
2019-07-15,rkm485,11.185
2019-07-15,rkm483,11.265999999999998
2019-07-15,rkm479,11.43
2019-07-15,rkm470,11.798
2019-07-16,rkm483,11.286
2019-07-16,rkm479,11.454
2019-07-16,rkm444,
2019-07-16,rkm450,12.668
2019-07-16,rkm470,11.831
2019-07-16,rkm485,11.203
2019-07-16,rkm440,
2019-07-17,rkm485,11.115
2019-07-17,rkm479,11.390999999999998
2019-07-17,rkm444,
2019-07-17,rkm470,11.805
2019-07-17,rkm483,11.207
2019-07-17,rkm440,
2019-07-17,rkm450,12.725
2019-07-18,rkm450,12.969000000000001
2019-07-18,rkm470,11.918
2019-07-18,rkm479,11.444
2019-07-18,rkm483,11.234000000000002
2019-07-18,rkm440,
2019-07-18,rkm485,11.129000000000001
2019-07-18,rkm444,
2019-07-19,rkm440,
2019-07-19,rkm485,10.958
2019-07-19,rkm479,11.277999999999999
2019-07-19,rkm483,11.064
2019-07-19,rkm470,11.759
2019-07-19,rkm450,12.827
2019-07-19,rkm444,
2019-07-20,rkm483,11.064
2019-07-20,rkm440,
2019-07-20,rkm470,11.708
2019-07-20,rkm444,
2019-07-20,rkm479,11.262
2019-07-20,rkm485,10.965
2019-07-20,rkm450,12.698
2019-07-21,rkm444,
2019-07-21,rkm479,11.155
2019-07-21,rkm470,11.622
2019-07-21,rkm440,
2019-07-21,rkm485,10.844000000000001
2019-07-21,rkm450,12.659
2019-07-21,rkm483,10.947000000000001
2019-07-22,rkm470,11.604000000000001
2019-07-22,rkm483,11.013
2019-07-22,rkm450,12.511
2019-07-22,rkm440,
2019-07-22,rkm485,10.923
2019-07-22,rkm444,
2019-07-22,rkm479,11.195
2019-07-23,rkm450,12.739
2019-07-23,rkm485,11.104000000000001
2019-07-23,rkm444,
2019-07-23,rkm483,11.197000000000001
2019-07-23,rkm440,
2019-07-23,rkm470,11.805
2019-07-23,rkm479,11.384
2019-07-24,rkm444,
2019-07-24,rkm485,10.932
2019-07-24,rkm450,12.758
2019-07-24,rkm470,11.715
2019-07-24,rkm483,11.036
2019-07-24,rkm479,11.245
2019-07-24,rkm440,
2019-07-25,rkm485,10.627
2019-07-25,rkm444,
2019-07-25,rkm450,12.435
2019-07-25,rkm470,11.402000000000001
2019-07-25,rkm440,
2019-07-25,rkm483,10.73
2019-07-25,rkm479,10.937000000000001
2019-07-26,rkm479,10.868
2019-07-26,rkm440,
2019-07-26,rkm450,12.202
2019-07-26,rkm485,10.592
2019-07-26,rkm483,10.684000000000001
2019-07-26,rkm444,
2019-07-26,rkm470,11.282
2019-07-27,rkm483,10.835999999999999
2019-07-27,rkm470,11.372
2019-07-27,rkm485,10.754000000000001
2019-07-27,rkm450,12.196
2019-07-27,rkm440,
2019-07-27,rkm479,11.001
2019-07-27,rkm444,
2019-07-28,rkm444,
2019-07-28,rkm485,10.585
2019-07-28,rkm450,12.524000000000001
2019-07-28,rkm479,10.917
2019-07-28,rkm440,
2019-07-28,rkm470,11.415999999999999
2019-07-28,rkm483,10.695
2019-07-29,rkm479,10.964
2019-07-29,rkm483,10.782
2019-07-29,rkm450,12.277999999999999
2019-07-29,rkm485,10.692
2019-07-29,rkm470,11.372
2019-07-29,rkm444,
2019-07-29,rkm440,
2019-07-30,rkm440,
2019-07-30,rkm479,11.046
2019-07-30,rkm470,11.485999999999999
2019-07-30,rkm450,12.462
2019-07-30,rkm485,10.754000000000001
2019-07-30,rkm483,10.850999999999999
2019-07-30,rkm444,
2019-07-31,rkm444,
2019-07-31,rkm479,11.159
2019-07-31,rkm485,10.909
2019-07-31,rkm450,12.367
2019-07-31,rkm483,10.992
2019-07-31,rkm470,11.534
2019-07-31,rkm440,
2019-08-01,rkm470,11.472000000000001
2019-08-01,rkm479,10.991
2019-08-01,rkm450,12.54
2019-08-01,rkm440,
2019-08-01,rkm444,
2019-08-01,rkm483,10.777000000000001
2019-08-01,rkm485,10.671
2019-08-02,rkm440,
2019-08-02,rkm485,10.793
2019-08-02,rkm483,10.883
2019-08-02,rkm470,11.469000000000001
2019-08-02,rkm479,11.062999999999999
2019-08-02,rkm450,12.37
2019-08-02,rkm444,
2019-08-03,rkm450,12.642999999999999
2019-08-03,rkm479,11.116
2019-08-03,rkm444,
2019-08-03,rkm470,11.59
2019-08-03,rkm440,
2019-08-03,rkm483,10.905
2019-08-03,rkm485,10.8
2019-08-04,rkm483,10.957
2019-08-04,rkm479,11.161
2019-08-04,rkm450,12.638
2019-08-04,rkm485,10.856
2019-08-04,rkm444,
2019-08-04,rkm470,11.62
2019-08-04,rkm440,
2019-08-05,rkm485,10.935
2019-08-05,rkm483,11.005
2019-08-05,rkm444,
2019-08-05,rkm470,11.46
2019-08-05,rkm450,12.16
2019-08-05,rkm479,11.145
2019-08-05,rkm440,
2019-08-06,rkm483,11.130999999999998
2019-08-06,rkm444,
2019-08-06,rkm450,12.470999999999998
2019-08-06,rkm479,11.293
2019-08-06,rkm470,11.659
2019-08-06,rkm440,
2019-08-06,rkm485,11.05
2019-08-07,rkm483,11.058
2019-08-07,rkm479,11.231
2019-08-07,rkm470,11.62
2019-08-07,rkm440,
2019-08-07,rkm450,12.482999999999999
2019-08-07,rkm485,10.972000000000001
2019-08-07,rkm444,
2019-08-08,rkm450,12.709000000000001
2019-08-08,rkm479,11.3
2019-08-08,rkm470,11.738
2019-08-08,rkm444,
2019-08-08,rkm483,11.106
2019-08-08,rkm440,
2019-08-08,rkm485,11.009
2019-08-09,rkm444,
2019-08-09,rkm485,11.036
2019-08-09,rkm440,
2019-08-09,rkm450,12.044
2019-08-09,rkm470,11.468
2019-08-09,rkm479,11.208
2019-08-09,rkm483,11.093
2019-08-10,rkm444,
2019-08-10,rkm470,11.409
2019-08-10,rkm479,11.103
2019-08-10,rkm485,10.9
2019-08-10,rkm440,
2019-08-10,rkm483,10.967
2019-08-10,rkm450,12.087
2019-08-11,rkm479,10.995
2019-08-11,rkm450,12.23
2019-08-11,rkm440,
2019-08-11,rkm444,
2019-08-11,rkm485,10.74
2019-08-11,rkm483,10.825
2019-08-11,rkm470,11.379000000000001
2019-08-12,rkm450,12.44
2019-08-12,rkm440,
2019-08-12,rkm444,
2019-08-12,rkm485,10.863
2019-08-12,rkm483,10.953
2019-08-12,rkm479,11.133
2019-08-12,rkm470,11.539000000000001
2019-08-13,rkm479,11.253
2019-08-13,rkm483,11.083
2019-08-13,rkm470,11.636
2019-08-13,rkm485,10.999
2019-08-13,rkm440,
2019-08-13,rkm444,
2019-08-13,rkm450,12.485
2019-08-14,rkm444,
2019-08-14,rkm470,11.694
2019-08-14,rkm483,10.992
2019-08-14,rkm485,10.884
2019-08-14,rkm450,12.773
2019-08-14,rkm440,
2019-08-14,rkm479,11.208
2019-08-15,rkm479,11.224
2019-08-15,rkm483,11.008
2019-08-15,rkm444,
2019-08-15,rkm470,11.71
2019-08-15,rkm450,12.79
2019-08-15,rkm440,
2019-08-15,rkm485,10.9
2019-08-16,rkm470,11.671
2019-08-16,rkm483,10.925999999999998
2019-08-16,rkm479,11.155
2019-08-16,rkm485,10.812000000000001
2019-08-16,rkm440,
2019-08-16,rkm450,12.815999999999999
2019-08-16,rkm444,
2019-08-17,rkm483,10.994000000000002
2019-08-17,rkm485,10.890999999999998
2019-08-17,rkm450,12.703
2019-08-17,rkm479,11.200999999999999
2019-08-17,rkm470,11.668
2019-08-17,rkm444,
2019-08-17,rkm440,
2019-08-18,rkm485,10.953
2019-08-18,rkm479,11.254000000000001
2019-08-18,rkm470,11.708
2019-08-18,rkm450,12.714
2019-08-18,rkm444,
2019-08-18,rkm440,
2019-08-18,rkm483,11.052999999999999
2019-08-19,rkm450,12.571
2019-08-19,rkm485,11.048
2019-08-19,rkm440,
2019-08-19,rkm479,11.309000000000001
2019-08-19,rkm470,11.700999999999999
2019-08-19,rkm483,11.135
2019-08-19,rkm444,
2019-08-20,rkm470,11.790999999999999
2019-08-20,rkm483,11.189
2019-08-20,rkm444,
2019-08-20,rkm440,
2019-08-20,rkm485,11.097000000000001
2019-08-20,rkm450,12.716
2019-08-20,rkm479,11.374
2019-08-21,rkm440,
2019-08-21,rkm479,10.977
2019-08-21,rkm485,10.699000000000002
2019-08-21,rkm450,12.322000000000001
2019-08-21,rkm470,11.395
2019-08-21,rkm444,
2019-08-21,rkm483,10.790999999999999
2019-08-22,rkm485,10.824000000000002
2019-08-22,rkm450,12.935
2019-08-22,rkm470,11.729000000000001
2019-08-22,rkm479,11.186
2019-08-22,rkm440,
2019-08-22,rkm444,
2019-08-22,rkm483,10.944
2019-08-23,rkm485,10.865
2019-08-23,rkm450,12.503
2019-08-23,rkm440,
2019-08-23,rkm483,10.958
2019-08-23,rkm444,
2019-08-23,rkm479,11.145
2019-08-23,rkm470,11.567
2019-08-24,rkm485,10.942
2019-08-24,rkm479,11.265
2019-08-24,rkm440,
2019-08-24,rkm483,11.049000000000001
2019-08-24,rkm450,12.827
2019-08-24,rkm444,
2019-08-24,rkm470,11.75
2019-08-25,rkm483,11.13
2019-08-25,rkm479,11.355
2019-08-25,rkm470,11.860999999999999
2019-08-25,rkm444,
2019-08-25,rkm450,12.985
2019-08-25,rkm440,
2019-08-25,rkm485,11.017999999999999
2019-08-26,rkm450,12.838
2019-08-26,rkm483,11.095
2019-08-26,rkm444,
2019-08-26,rkm485,10.99
2019-08-26,rkm479,11.306
2019-08-26,rkm470,11.782
2019-08-26,rkm440,
2019-08-27,rkm444,
2019-08-27,rkm485,10.921
2019-08-27,rkm479,11.26
2019-08-27,rkm470,11.77
2019-08-27,rkm450,12.902000000000001
2019-08-27,rkm440,
2019-08-27,rkm483,11.034
2019-08-28,rkm485,10.833
2019-08-28,rkm479,11.145
2019-08-28,rkm483,10.937000000000001
2019-08-28,rkm444,
2019-08-28,rkm470,11.615
2019-08-28,rkm440,
2019-08-28,rkm450,12.657
2019-08-29,rkm485,10.74
2019-08-29,rkm444,
2019-08-29,rkm450,12.825999999999999
2019-08-29,rkm470,11.634
2019-08-29,rkm483,10.859000000000002
2019-08-29,rkm479,11.097000000000001
2019-08-29,rkm440,
2019-08-30,rkm485,10.828
2019-08-30,rkm440,
2019-08-30,rkm483,10.937000000000001
2019-08-30,rkm470,11.648
2019-08-30,rkm450,12.741
2019-08-30,rkm444,
2019-08-30,rkm479,11.155
2019-08-31,rkm440,
2019-08-31,rkm444,
2019-08-31,rkm470,11.74
2019-08-31,rkm485,10.798
2019-08-31,rkm479,11.174000000000001
2019-08-31,rkm483,10.923
2019-08-31,rkm450,12.995999999999999
2019-09-01,rkm450,12.939
2019-09-01,rkm479,11.083
2019-09-01,rkm483,10.827
2019-09-01,rkm470,11.659
2019-09-01,rkm485,10.699000000000002
2019-09-01,rkm444,
2019-09-01,rkm440,
2019-09-02,rkm450,12.612
2019-09-02,rkm485,10.685
2019-09-02,rkm483,10.795
2019-09-02,rkm440,
2019-09-02,rkm444,
2019-09-02,rkm479,11.015
2019-09-02,rkm470,11.511
2019-09-03,rkm470,11.305
2019-09-03,rkm479,10.862
2019-09-03,rkm444,
2019-09-03,rkm485,10.567
2019-09-03,rkm483,10.665
2019-09-03,rkm440,
2019-09-03,rkm450,12.289000000000001
2019-09-04,rkm479,10.97
2019-09-04,rkm444,
2019-09-04,rkm470,11.402000000000001
2019-09-04,rkm450,12.360999999999999
2019-09-04,rkm483,10.777999999999999
2019-09-04,rkm440,
2019-09-04,rkm485,10.682
2019-09-05,rkm450,12.689
2019-09-05,rkm483,10.759
2019-09-05,rkm479,10.993
2019-09-05,rkm440,
2019-09-05,rkm444,
2019-09-05,rkm485,10.642999999999999
2019-09-05,rkm470,11.52
2019-09-06,rkm450,12.578
2019-09-06,rkm479,11.124
2019-09-06,rkm470,11.575999999999999
2019-09-06,rkm485,10.824000000000002
2019-09-06,rkm444,
2019-09-06,rkm483,10.924000000000001
2019-09-06,rkm440,
2019-09-07,rkm485,10.907
2019-09-07,rkm479,11.192
2019-09-07,rkm440,
2019-09-07,rkm483,11.002
2019-09-07,rkm444,
2019-09-07,rkm450,12.57
2019-09-07,rkm470,11.62
2019-09-08,rkm479,11.183
2019-09-08,rkm485,10.81
2019-09-08,rkm483,10.934000000000001
2019-09-08,rkm444,
2019-09-08,rkm470,11.743
2019-09-08,rkm450,12.987
2019-09-08,rkm440,
2019-09-09,rkm483,10.887
2019-09-09,rkm450,12.546
2019-09-09,rkm470,11.540999999999999
2019-09-09,rkm479,11.088
2019-09-09,rkm444,
2019-09-09,rkm440,
2019-09-09,rkm485,10.787
2019-09-10,rkm479,11.105
2019-09-10,rkm485,10.787
2019-09-10,rkm440,
2019-09-10,rkm450,12.644
2019-09-10,rkm483,10.892999999999999
2019-09-10,rkm444,
2019-09-10,rkm470,11.583
2019-09-11,rkm483,10.724
2019-09-11,rkm485,10.613
2019-09-11,rkm479,10.948
2019-09-11,rkm444,
2019-09-11,rkm440,
2019-09-11,rkm450,12.568
2019-09-11,rkm470,11.450999999999999
2019-09-12,rkm440,
2019-09-12,rkm470,11.46
2019-09-12,rkm450,12.549000000000001
2019-09-12,rkm483,10.751
2019-09-12,rkm485,10.642999999999999
2019-09-12,rkm479,10.969000000000001
2019-09-12,rkm444,
2019-09-13,rkm485,10.638
2019-09-13,rkm440,
2019-09-13,rkm483,10.752
2019-09-13,rkm470,11.493
2019-09-13,rkm479,10.98
2019-09-13,rkm444,
2019-09-13,rkm450,12.633
2019-09-14,rkm444,
2019-09-14,rkm485,10.71
2019-09-14,rkm450,12.610999999999999
2019-09-14,rkm440,
2019-09-14,rkm483,10.818
2019-09-14,rkm470,11.525
2019-09-14,rkm479,11.036
2019-09-15,rkm440,
2019-09-15,rkm444,
2019-09-15,rkm483,10.825
2019-09-15,rkm470,11.587
2019-09-15,rkm450,12.759
2019-09-15,rkm485,10.708
2019-09-15,rkm479,11.059000000000001
2019-09-16,rkm440,
2019-09-16,rkm479,11.065999999999999
2019-09-16,rkm444,
2019-09-16,rkm483,10.875
2019-09-16,rkm470,11.497
2019-09-16,rkm485,10.78
2019-09-16,rkm450,12.453
2019-09-17,rkm450,12.414000000000001
2019-09-17,rkm483,10.729000000000001
2019-09-17,rkm444,
2019-09-17,rkm470,11.392999999999999
2019-09-17,rkm440,
2019-09-17,rkm485,10.627
2019-09-17,rkm479,10.933
2019-09-18,rkm440,
2019-09-18,rkm450,12.056
2019-09-18,rkm444,
2019-09-18,rkm479,10.933
2019-09-18,rkm470,11.282
2019-09-18,rkm485,10.700999999999999
2019-09-18,rkm483,10.777999999999999
2019-09-19,rkm444,
2019-09-19,rkm485,10.664000000000001
2019-09-19,rkm450,12.213
2019-09-19,rkm440,
2019-09-19,rkm483,10.752
2019-09-19,rkm479,10.929
2019-09-19,rkm470,11.328
2019-09-20,rkm440,
2019-09-20,rkm444,
2019-09-20,rkm479,10.994000000000002
2019-09-20,rkm470,11.380999999999998
2019-09-20,rkm450,12.241
2019-09-20,rkm485,10.735999999999999
2019-09-20,rkm483,10.822000000000001
2019-09-21,rkm444,
2019-09-21,rkm440,
2019-09-21,rkm470,11.578
2019-09-21,rkm485,10.886
2019-09-21,rkm483,10.978
2019-09-21,rkm450,12.5
2019-09-21,rkm479,11.162
2019-09-22,rkm470,11.356
2019-09-22,rkm485,10.915999999999999
2019-09-22,rkm450,11.942
2019-09-22,rkm440,
2019-09-22,rkm479,11.092
2019-09-22,rkm483,10.974
2019-09-22,rkm444,
2019-09-23,rkm470,11.81
2019-09-23,rkm485,10.932
2019-09-23,rkm440,
2019-09-23,rkm444,
2019-09-23,rkm450,12.98
2019-09-23,rkm483,11.049000000000001
2019-09-23,rkm479,11.283
2019-09-24,rkm483,11.034
2019-09-24,rkm440,
2019-09-24,rkm470,11.700999999999999
2019-09-24,rkm450,12.725999999999999
2019-09-24,rkm485,10.932
2019-09-24,rkm444,
2019-09-24,rkm479,11.239
2019-09-25,rkm440,
2019-09-25,rkm444,
2019-09-25,rkm479,11.448
2019-09-25,rkm483,11.158
2019-09-25,rkm450,13.550999999999998
2019-09-25,rkm485,11.013
